Id|Budget|Revenue|Title|CastSize|CrewSize|DirectorPopularity|CastPopularity|Release|Genre|Collection|AvgCastPopularity
394741|10000000.0|26741798.5|Stan & Ollie|35.0|93.0|0.946|143.837|2018-12-28|Comedy|False|4.109628571428571
395452|3500000.0|1492523.0|In the Forests of Siberia|2.0|4.0|3.018|11.9800005|2016-06-15|Adventure|False|5.99000025
395458|25000000.0|12751667.0|Suburbicon|51.0|120.0|24.481|312.94598|2017-10-26|Thriller|False|6.13619568627451
395762|7230000.0|1453270.0|Father Son Therapy|15.0|6.0|1.96|68.859|2016-12-28|Comedy|False|4.590599999999999
395834|11000000.0|44998252.0|Wind River|35.0|132.0|37.792|294.537|2017-08-03|Crime|False|8.415342857142857
395990|30000000.0|41296496.5|Death Wish|30.0|257.0|12.327|263.507|2018-03-02|Action|False|8.783566666666667
395991|38000000.0|25154976.0|Only the Brave|57.0|166.0|5.99|378.362|2017-09-22|Drama|False|6.637929824561404
395992|58000000.0|101178733.0|Life|17.0|186.0|5.621|211.34799|2017-03-22|Horror|False|12.432234705882353
395993|30000000.0|8635352.5|Stronger|46.0|32.0|3.022|188.624|2017-09-22|Drama|False|4.100521739130435
396371|30000000.0|59284015.0|Molly's Game|98.0|158.0|6.399|497.7|2017-01-01|Crime|False|5.078571428571428
396422|15000000.0|305950374.5|Annabelle: Creation|26.0|126.0|2.191|282.53|2017-08-03|Horror|True|10.866538461538461
396461|8500000.0|2053469.0|Under the Silver Lake|70.0|72.0|1.257|410.78702|2018-06-21|Crime|False|5.868386
396535|8500000.0|87547518.0|Train to Busan|27.0|37.0|8.585|233.771|2016-07-20|Action|True|8.658185185185184
396616|7500000.0|9100000.0|The King's Choice|44.0|59.0|0.764|131.984|2016-09-29|Action|False|2.999636363636364
396669|46789.0|6789.0|My Demo Movie|||||||False|
397422|20000000.0|45950564.0|Rough Night|34.0|15.0|2.897|336.499|2017-06-15|Drama|False|9.897029411764706
397538|7500000.0|12741336.5|Borg vs McEnroe|23.0|16.0|2.295|131.575|2017-09-08|Drama|False|5.720652173913043
397567|18300000.0|125983972.0|Along with the Gods: The Two Worlds|26.0|39.0|3.836|255.747|2017-12-14|Drama|True|9.836423076923078
397582|1746706.0|506588.0|Renesse|16.0|28.0|0.84|38.856|2016-07-07|Comedy|False|2.4285
397722|5000000.0|3152498.0|Thoroughbreds|21.0|66.0|5.212|138.802|2018-03-09|Drama|False|6.609619047619047
397837|5000000.0|17659762.5|Before I Fall|22.0|38.0|2.492|233.611|2017-03-02|Drama|False|10.618681818181818
397852|1686858.0|1891907.0|Rendel|46.0|24.0|0.6|77.158005|2017-09-22|Fantasy|True|1.6773479347826088
398173|9800000.0|5566776.0|The House That Jack Built|28.0|78.0|10.025|194.069|2018-10-04|Drama|False|6.931035714285714
398174|10000000.0|3179847.0|Film Stars Don't Die in Liverpool|42.0|81.0|4.129|230.147|2017-11-17|Romance|False|5.479690476190476
398175|7000000.0|79208.0|Brawl in Cell Block 99|44.0|125.0|2.087|223.885|2017-09-23|Action|False|5.088295454545454
398177|22000000.0|6413008.5|Just Getting Started|30.0|25.0|8.21|240.009|2017-12-01|Action|False|8.0003
398385|2500000.0|11000000.0|Birds of Passage|4.0|2.0|1.094|17.646|2001-05-27|Drama|False|4.4115
398456|100000.0|100000.0|Naghshe Negar|4.0|3.0|2.285|16.633999|2014-06-01|Drama|False|4.15849975
398535|5980000.0|14900000.0|Udta Punjab|12.0|39.0|1.684|56.048|2016-06-17|Action|False|4.6706666666666665
398753|89000.0|72000.0|Shah|18.0|7.0|0.6|14.071|2015-08-13|Drama|False|0.7817222222222222
398818|3750000.0|41386025.5|Call Me by Your Name|12.0|136.0|5.47|132.274|2017-09-01|Romance|False|11.022833333333333
398924|21400000.0|10898998.0|A Bag of Marbles|21.0|23.0|2.885|99.447|2017-01-18|War|False|4.735571428571428
398929|7546570.0|29370592.0|Alibi.com|57.0|38.0|11.649|153.793|2017-02-15|Comedy|False|2.698122807017544
398947|9850941.0|3503943.0|Little Spirou|16.0|19.0|0.84|41.611|2017-09-27|Comedy|False|2.6006875
398978|159000000.0|939543.5|The Irishman|176.0|87.0|21.01|758.975|2019-11-01|Crime|False|4.312357954545455
399019|10250000.0|27718346.5|The Beguiled|12.0|86.0|8.057|178.103|2017-06-23|Drama|False|14.841916666666668
399035|35000000.0|119226111.5|The Commuter|59.0|279.0|7.353|455.412|2018-01-11|Action|False|7.718847457627119
399055|19500000.0|195390224.5|The Shape of Water|42.0|94.0|12.063|253.676|2017-12-01|Drama|False|6.039904761904761
399121|25300000.0|18878646.0|An Officer and a Spy|25.0|31.0|9.894|138.942|2019-09-30|History|False|5.55768
399170|29000000.0|48749863.0|Logan Lucky|83.0|43.0|5.505|438.174|2017-08-17|Action|False|5.279204819277108
399171|1500000.0|6900000.0|Saithan|13.0|12.0|1.388|31.998|2016-12-01|Thriller|False|2.4613846153846155
399173|5000000.0|388789.0|The Assignment|21.0|74.0|7.326|164.47299|2016-06-08|Action|False|7.832047142857143
399174|62770198.0|64241499.0|Isle of Dogs|49.0|46.0|13.121|502.785|2018-03-23|Adventure|False|10.260918367346939
399360|51000000.0|67716655.0|Alpha|17.0|169.0|6.348|102.856|2018-08-17|Adventure|False|6.05035294117647
399366|8000000.0|11165901.0|Marrowbone|13.0|61.0|3.319|142.071|2017-10-27|Thriller|False|10.928538461538462
399402|40000000.0|30492399.5|Hunter Killer|43.0|315.0|2.059|333.897|2018-10-19|Action|False|7.765046511627907
399404|30000000.0|150839646.5|Darkest Hour|47.0|202.0|8.973|317.662|2017-11-22|Drama|False|6.758765957446808
399566|177500000.0|467963880.5|Godzilla vs. Kong|47.0|163.0|7.365|290.993|2021-03-24|Action|True|6.191340425531915
399579|170000000.0|403376291.5|Alita: Battle Angel|47.0|156.0|19.273|420.408|2019-01-31|Action|False|8.944851063829788
399624|15500000.0|9600000.0|Befikre|15.0|17.0|4.023|33.037|2016-12-09|Romance|False|2.2024666666666666
399796|30000000.0|63780163.5|Life of the Party|32.0|6.0|6.436|295.874|2018-05-10|Comedy|False|9.2460625
400155|72500000.0|528224451.5|Hotel Transylvania 3: Summer Vacation|47.0|37.0|8.179|446.044|2018-06-28|Family|True|9.490297872340426
400157|100000000.0|117335614.0|Wonder Park|14.0|35.0|1.214|147.218|2019-03-13|Comedy|False|10.515571428571429
400160|60000000.0|4755395.0|The SpongeBob Movie: Sponge on the Run|20.0|19.0|4.558|290.219|2020-08-14|Family|True|14.51095
400267|110000.0|190000.0|Byomkesh Bakshi|7.0|4.0|2.724|16.077|2015-10-16|Thriller|False|2.296714285714286
400535|35000000.0|76091388.5|Sicario: Day of the Soldado|86.0|234.0|6.705|389.966|2018-06-27|Action|True|4.534488372093024
400617|35000000.0|47784394.5|Phantom Thread|59.0|104.0|9.022|159.892|2017-12-25|Drama|False|2.7100338983050847
400650|130000000.0|348854061.0|Mary Poppins Returns|76.0|209.0|2.994|351.961|2018-12-13|Fantasy|True|4.631065789473684
400710|19500000.0|45165996.0|Flatliners|33.0|190.0|4.647|227.39|2017-09-28|Drama|False|6.890606060606061
400728|8000000.0|15550000.0|Unknown Soldier|121.0|58.0|3.395|192.124|2017-10-27|War|False|1.587801652892562
400928|7000000.0|38654051.0|Gifted|32.0|102.0|5.256|289.87|2017-04-12|Family|False|9.0584375
401032|250000.0|418940.0|Voiceless|11.0|6.0|0.6|40.327|2016-10-07|Drama|False|3.666090909090909
401200|30000000.0|5578259.0|Kursk|43.0|160.0|3.388|294.57|2018-11-07|Drama|False|6.85046511627907
401252|11800000.0|1236731.0|The Queen of Spain|19.0|20.0|2.285|145.307|2016-11-25|Comedy|True|7.647736842105263
401285|19700000.0|12500000.0|Jagga Jasoos|8.0|44.0|1.985|46.687|2017-07-14|Adventure|False|5.835875
401469|41000000.0|74925394.0|Widows|67.0|178.0|5.294|470.97|2018-11-06|Crime|False|7.029402985074627
401513|5027266.0|19454845.0|Attraction|51.0|21.0|3.995|174.095|2017-01-26|Drama|True|3.413627450980392
401545|11318430.0|17997350.0|Everybody Knows|20.0|16.0|1.975|169.036|2018-05-09|Drama|False|8.4518
401847|10000000.0|10552161.5|Can You Ever Forgive Me?|61.0|112.0|9.492|254.146|2018-10-19|Drama|False|4.166327868852459
401898|5741614.0|1471656.0|Thelma|25.0|134.0|4.572|85.77|2017-09-15|Drama|False|3.4307999999999996
401981|69000000.0|148762247.5|Red Sparrow|39.0|153.0|6.601|359.62|2018-02-28|Mystery|False|9.22102564102564
402298|10000000.0|6668714.5|Denial|38.0|50.0|5.428|231.408|2016-09-30|Drama|False|6.089684210526316
402388|15110.0|102224.0|The Girl of the Golden West|10.0|5.0|6.414|16.959|1915-01-04|Western|False|1.6959
402455|15000000.0|6940000.0|125 Years Memory|108.0|45.0|1.62|272.843|2015-12-05|History|False|2.526324074074074
402529|40000000.0|44922302.0|All Eyez on Me|30.0|38.0|1.708|182.391|2017-06-12|Music|False|6.0797
402672|17000000.0|16000000.0|Mohenjo Daro|12.0|27.0|1.286|49.614|2016-08-11|Adventure|False|4.1345
402688|5200000.0|2114260.0|Abracadabra|10.0|14.0|1.38|31.859001|2017-08-04|Comedy|False|3.1859001
402897|13000000.0|24640027.0|The Death of Stalin|71.0|77.0|3.115|418.601|2017-10-20|Comedy|False|5.895788732394366
402900|70000000.0|297718711.0|Ocean's Eight|128.0|148.0|8.488|733.999|2018-06-07|Crime|False|5.7343671875
403119|5400000.0|53434364.0|47 Meters Down|8.0|77.0|6.22|53.157|2017-05-25|Horror|True|6.644625
403300|9000000.0|4612788.0|A Hidden Life|55.0|27.0|5.681|228.193|2019-12-11|Drama|False|4.148963636363637
403390|20500000.0|581701.5|Bitter Harvest|35.0|41.0|3.954|173.461|2017-01-31|War|False|4.956028571428572
403540|6750000.0|1500000.0|Mirzya|6.0|38.0|1.62|35.075|2016-10-07|Romance|False|5.845833333333334
404368|175000000.0|529221154.0|Ralph Breaks the Internet|85.0|48.0|3.729|754.726|2018-11-20|Family|True|8.879129411764707
404378|8000000.0|8732698.0|A Street Cat Named Bob|30.0|27.0|6.832|138.083|2016-11-04|Family|True|4.602766666666667
404665|1000000.0|10000000.0|Oppam|32.0|13.0|2.744|94.332|2016-09-08|Thriller|False|2.947875
404733|29105151.5|5627536.5|Overdrive|17.0|60.0|2.953|198.946|2017-06-29|Thriller|False|11.70270588235294
405204|4200000.0|1792414.0|Tom of Finland|10.0|18.0|1.6|59.944|2017-01-27|Drama|False|5.994400000000001
405670|1200000.0|16410.0|Zoology|10.0|18.0|2.744|19.188|2016-11-24|Drama|False|1.9187999999999998
405775|3000000.0|3149135.5|The Wall|3.0|60.0|4.274|41.755|2017-05-12|War|False|13.918333333333335
405909|10000.0|10000.0|Sinistre|5.0|7.0|0.6|3.0|1994-04-25|Horror|False|0.6
405924|7000000.0|21000000.0|Janatha Garage|22.0|12.0|1.532|76.376|2016-09-01|Action|False|3.471636363636364
406074|5678.0|3467.0|Vaibhav Movie|1.0|||0.6||Comedy|False|0.6
406429|38000000.0|43300000.0|League of Gods|16.0|16.0|0.6|176.445|2016-07-28|Action|True|11.0278125
406563|10000000.0|169998041.5|Insidious: The Last Key|23.0|24.0|10.507|290.242|2018-01-03|Horror|True|12.619217391304348
406759|148000000.0|32045936.5|Moonfall|30.0|67.0|6.605|230.306|2022-02-03|Action|False|7.676866666666667
406761|15000000.0|12843879.5|Hotel Artemis|50.0|61.0|3.639|291.822|2018-06-07|Thriller|False|5.83644
406990|20000000.0|27975429.0|What Happened to Monday|25.0|27.0|6.415|226.35|2017-08-18|Science Fiction|False|9.054
406997|20000000.0|308903306.5|Wonder|61.0|58.0|8.675|426.335|2017-11-13|Drama|False|6.9890983606557375
407342|60000.0|120000.0|I Am Hooligan|11.0|19.0|2.069|12.968|2016-09-05|Thriller|False|1.178909090909091
407448|37000000.0|24694331.5|Detroit|55.0|154.0|3.218|373.968|2017-07-28|Crime|False|6.799418181818182
407451|103000000.0|132945206.5|A Wrinkle in Time|38.0|40.0|4.29|292.922|2018-03-08|Adventure|False|7.708473684210527
407681|300000.0|590000.0|Badshahi Angti|5.0|3.0|2.304|10.039|2014-12-19|Thriller|False|2.0078
407873|1000000.0|100000.0|For Colored Girls Who Have Considered Suicide/When The Rainbow Is Enuf|17.0|20.0|2.707|47.562|1982-02-23|Drama|False|2.797764705882353
407882|1000000.0|100000.0|Cafe Au Lait - with lotsa sugar, baby!|10.0|15.0|0.6|6.576|2006-01-01|Romance|False|0.6576
407887|12700000.0|49196532.0|Operation Chromite|20.0|32.0|1.259|198.929|2016-07-27|History|False|9.94645
407890|8000000.0|2455027.0|Lean on Pete|29.0|78.0|2.185|206.47101|2018-04-06|Drama|False|7.11969
408266|31000000.0|7061227.5|Birth of the Dragon|16.0|35.0|5.546|89.497|2017-08-25|Action|False|5.5935625
408510|37000.0|2000000.0|Choorian|16.0|8.0|0.766|29.127|1998-10-16|Action|False|1.8204375
408539|5444966.0|945991.0|Paradise|15.0|15.0|3.808|42.181|2016-09-01|Drama|False|2.8120666666666665
409290|1200.0|230.0|Avenge|4.0|7.0|0.6|2.4|2002-02-15|Crime|False|0.6
409502|1500000.0|2000000.0|I'm Not Ashamed|19.0|10.0|1.4|63.276|2016-10-21|Drama|False|3.3303157894736843
410366|20000000.0|476624.0|The History of Love|15.0|9.0|1.094|116.634|2016-11-09|Drama|False|7.7756
410386|300000.0|300000.0|Oru Murai Vanthu Paarthaya|20.0|10.0|0.6|51.122|2016-05-27|Comedy|False|2.5561
410572|4200000.0|6900000.0|Babu Bangaram|15.0|10.0|1.4|72.249|2016-08-12|Action|False|4.816599999999999
411088|4000000.0|30000000.0|The Invisible Guest|24.0|56.0|7.978|93.233|2017-01-06|Drama|False|3.8847083333333337
411638|1200000.0|1813729.0|The Fury of a Patient Man|10.0|7.0|3.734|27.349|2016-09-09|Thriller|False|2.7349
411728|25000000.0|5654978.0|The Professor and the Madman|34.0|31.0|4.875|274.637|2019-03-07|History|False|8.077558823529412
412090|4480000.0|1632440.0|Jolly LLB 2|12.0|28.0|1.38|49.661|2017-02-09|Comedy|True|4.138416666666667
412096|779000.0|1550000.0|Maanagaram|12.0|19.0|1.566|33.224|2017-03-10|Thriller|False|2.7686666666666664
412117|80000000.0|300714244.0|The Secret Life of Pets 2|42.0|38.0|4.967|389.576|2019-05-24|Adventure|True|9.275619047619049
412484|500000.0|290000.0|The System|13.0|13.0|0.6|19.667|2014-05-30|Action|False|1.512846153846154
412656|112500000.0|27009340.0|Chaos Walking|30.0|371.0|4.274|340.26498|2021-02-24|Science Fiction|False|11.342165999999999
412678|7000000.0|37766.0|Cartels|15.0|45.0|5.647|75.873|2017-01-23|Crime|False|5.0582
412741|1200.0|4300.0|Auto Shop of Horrors|14.0|8.0|0.6|10.52|2016-10-26|Comedy|False|0.7514285714285714
412795|150000.0|400.0|Maligno|8.0|7.0|1.4|5.425|2016-07-14|Horror|False|0.678125
412988|40000000.0|27506432.0|The Happytime Murders|40.0|62.0|3.877|225.885|2018-08-22|Action|False|5.647125
413362|22000000.0|12454896.0|Roman J. Israel, Esq.|44.0|39.0|10.067|313.472|2017-11-17|Drama|False|7.124363636363636
413518|12800000.0|21564550.5|Pinocchio|20.0|30.0|1.861|107.709|2019-12-19|Fantasy|False|5.3854500000000005
413543|4300000.0|3376375.0|Dear Zindagi|14.0|30.0|0.699|69.252|2016-11-23|Drama|False|4.946571428571429
413644|30000000.0|46372519.0|The Son of Bigfoot|37.0|6.0|1.22|97.21|2017-07-26|Family|True|2.627297297297297
413770|10000000.0|200447.0|Ethel & Ernest|16.0|7.0|0.652|102.532|2016-10-15|Animation|False|6.40825
413884|7445000.0|12805400.0|Half Girlfriend|8.0|42.0|1.4|32.108|2017-05-18|Drama|False|4.0135
414001|18000000.0|4536348.0|The Mercy|38.0|85.0|3.232|229.343|2018-02-09|Drama|False|6.035342105263157
414425|10000000.0|53559.0|Mudbound|21.0|55.0|2.274|178.119|2017-11-16|Drama|False|8.481857142857143
414453|700000.0|1063127.5|Columbus|16.0|56.0|5.019|109.864|2017-08-04|Drama|False|6.8665
414817|101250.0|101250.0|Hot Stuff|3.0|5.0|2.576|4.899|1971-01-01|Animation|False|1.633
414906|192500000.0|678203371.5|The Batman|80.0|149.0|24.769|758.98303|2022-03-01|Crime|True|9.487287875
415091|10000.0|10000.0|Departure|5.0|13.0|0.98|15.768|2016-09-09|Romance|False|3.1536
415214|30200000.0|173000000.0|Operation Mekong|16.0|8.0|4.582|85.814|2016-09-30|Action|False|5.363375
415358|75000000.0|15020702.0|Pink|11.0|16.0|0.84|36.421|2016-09-16|Drama|False|3.311
415381|5610000.0|10657499.0|Furious|44.0|19.0|3.786|163.456|2017-11-30|Fantasy|False|3.7149090909090905
415842|48000000.0|67755070.0|American Assassin|53.0|161.0|2.684|281.082|2017-09-14|Action|False|5.303433962264151
416144|17300000.0|19002773.0|Hotel Mumbai|50.0|49.0|1.4|186.632|2019-03-14|Thriller|False|3.73264
416149|8000000.0|17000000.0|The Perfect Weapon|7.0|67.0|2.349|80.479996|2016-09-09|Science Fiction|False|11.497142285714286
416153|50000000.0|9726698.0|Arctic Dogs|17.0|16.0|1.62|155.294|2019-11-01|Animation|False|9.134941176470589
416160|5000000.0|5728.0|The Vault|25.0|30.0|0.84|153.26|2017-09-01|Horror|False|6.1304
416186|12840746.0|82264.0|Godard Mon Amour|28.0|14.0|1.699|122.791|2017-06-24|Drama|False|4.385392857142857
416234|3500000.0|44989921.5|Winchester|56.0|43.0|1.704|201.561|2018-02-02|Horror|False|3.5993035714285715
416238|1500000.0|3000000.0|Janaan|12.0|19.0|0.732|21.179|2016-09-08|Romance|False|1.7649166666666665
416239|1600000.0|4800000.0|Actor in Law|22.0|22.0|0.6|65.227|2016-09-08|Comedy|False|2.9648636363636367
416477|5000000.0|56303596.0|The Big Sick|44.0|129.0|3.361|266.652|2017-03-30|Comedy|False|6.060272727272727
416857|5000.0|5000.0|Ut av skapet|||||||False|
417261|3500000.0|16371696.0|Forever My Girl|23.0|15.0|1.096|110.006996|2018-01-26|Romance|False|4.782912869565218
417384|26500000.0|95522766.0|Scary Stories to Tell in the Dark|37.0|56.0|3.503|188.787|2019-08-08|Horror|False|5.102351351351351
417427|900000.0|1237319.0|The Good Boy|21.0|20.0|0.84|56.46|2016-11-10|Comedy|False|2.6885714285714286
417466|2000000.0|2014409.0|Monos|12.0|40.0|1.22|42.805|2019-08-15|Drama|False|3.567083333333333
417644|25000000.0|26800152.0|CHiPS|40.0|63.0|11.903|434.951|2017-01-16|Action|False|10.873775
417678|10000000.0|61612138.0|Everything, Everything|16.0|85.0|1.199|142.011|2017-05-18|Drama|False|8.8756875
417751|3000000.0|9424634.0|The Perfect Husband|27.0|14.0|2.932|88.175|1993-06-02|Drama|False|3.265740740740741
417830|22000000.0|37864860.5|Diary of a Wimpy Kid: The Long Haul|69.0|50.0|4.157|150.289|2017-05-19|Comedy|True|2.178101449275362
417859|130000000.0|554987477.0|Puss in Boots|26.0|360.0|6.237|196.91|2011-10-28|Animation|True|7.5734615384615385
417870|23500000.0|140631487.0|Girls Trip|42.0|15.0|9.365|266.436|2017-07-21|Comedy|False|6.343714285714285
418078|5000000.0|19500567.0|It Comes at Night|11.0|64.0|1.166|86.924|2017-06-09|Drama|False|7.902181818181819
418325|405606.0|246840.0|Mirror Game|10.0|22.0|2.72|22.493|2016-09-30|Crime|False|2.2493
418378|300000.0|4160000.0|Die Beautiful|19.0|21.0|5.38|51.998|2016-12-25|Comedy|True|2.736736842105263
418437|12000000.0|17768012.0|Unforgettable|19.0|73.0|5.459|135.596|2017-03-06|Drama|False|7.136631578947369
419125|2000.0|500.0|Last Day With Lizzy|3.0|2.0|0.6|4.601|2014-05-16|Drama|False|1.5336666666666667
419430|4750000.0|253852687.0|Get Out|27.0|104.0|13.849|230.951|2017-02-24|Mystery|False|8.553740740740741
419478|2800000.0|27158987.5|Midnight Sun|35.0|32.0|2.67|196.181|2018-03-22|Romance|False|5.6051714285714285
419680|69000000.0|180613180.0|Daddy's Home 2|28.0|87.0|4.841|308.897|2017-11-09|Comedy|True|11.032035714285714
419704|83750000.0|134119723.0|Ad Astra|59.0|248.0|2.649|328.07098|2019-09-17|Science Fiction|False|5.5605250847457635
420300|10000.0|10000.0|MAAT||1.0|0.84||2016-10-09|Drama|False|
420648|6045750.0|3662671.0|The Bar|20.0|26.0|2.472|74.609|2017-02-15|Horror|False|3.73045
420809|185000000.0|490458731.0|Maleficent: Mistress of Evil|82.0|86.0|5.976|382.123|2019-10-16|Family|True|4.660036585365853
420814|75000000.0|148441638.0|Christopher Robin|54.0|43.0|11.079|320.312|2018-08-02|Adventure|False|5.931703703703704
420817|182500000.0|1047131050.0|Aladdin|41.0|64.0|12.178|254.424|2019-05-22|Adventure|True|6.2054634146341465
420818|260000000.0|1661001376.0|The Lion King|20.0|39.0|26.699|187.858|2019-07-12|Adventure|True|9.392900000000001
421222|1500000.0|230000.0|inhale & exhale|21.0|9.0|0.84|44.897|2006-05-04|Drama|False|2.137952380952381
421248|1000000.0|50000.0|Asbe Sefide Padeshah|3.0|1.0|1.272|5.9750004|2015-06-09|Drama|False|1.9916668
421333|520000.0|1500000.0|Lahore Se Aagey|17.0|16.0|3.616|34.078|2016-11-11|Romance|False|2.004588235294118
421334|280000.0|950000.0|Zindagi Kitni Haseen Hay|11.0|21.0|3.156|33.435|2016-09-13|Romance|False|3.0395454545454546
421467|6000000.0|11000000.0|The Return of Godzilla|25.0|9.0|1.219|69.183|1984-12-15|Science Fiction|True|2.7673200000000002
421792|4000000.0|2842176.0|Down a Dark Hall|17.0|22.0|2.892|169.105|2018-08-01|Thriller|False|9.94735294117647
422114|2000000.0|2303792.0|The Resurrection of Gavin Stone|10.0|5.0|1.571|69.069|2017-01-20|Comedy|False|6.9069
422591|10000.0|10000.0|Javdanegi|9.0|4.0|0.6|11.8689995|2016-10-10|Drama|False|1.3187777222222221
422603|450000.0|2300000.0|Aanandam|13.0|6.0|1.4|37.783|2016-10-21|Adventure|False|2.9063846153846153
422715|1500000.0|6945256.0|The Bride|24.0|12.0|5.02|69.418|2017-01-19|Mystery|False|2.892416666666667
422892|1300000.0|6300000.0|Munthirivallikal Thalirkkumbol|30.0|11.0|0.98|87.406|2017-01-20|Comedy|False|2.9135333333333335
423108|39000000.0|201000000.0|The Conjuring: The Devil Made Me Do It|32.0|141.0|9.351|258.137|2021-05-25|Horror|True|8.06678125
423204|40000000.0|140013714.5|Angel Has Fallen|61.0|201.0|6.649|350.367|2019-08-21|Action|True|5.74372131147541
423628|3500000.0|890303.0|Believe|14.0|8.0|0.828|78.66|2016-12-02|Drama|False|5.618571428571428
424139|10000000.0|254552062.0|Halloween|47.0|111.0|3.022|284.741|2018-10-18|Horror|True|6.05831914893617
424277|15500000.0|3495699.5|Annette|64.0|54.0|4.108|170.799|2021-07-06|Drama|False|2.668734375
424694|53500000.0|890472934.5|Bohemian Rhapsody|57.0|263.0|10.57|254.466|2018-10-24|Music|False|4.464315789473685
424781|3200000.0|18285560.0|Sorry to Bother You|30.0|119.0|0.84|289.329|2018-07-06|Fantasy|False|9.6443
424783|118500000.0|466592617.0|Bumblebee|54.0|50.0|4.823|325.11|2018-12-15|Action|False|6.020555555555556
424998|3000000.0|17966760.0|The Case for Christ|18.0|5.0|1.788|180.479|2017-04-07|Drama|False|10.026611111111112
425001|28000000.0|28246035.0|The War with Grandpa|21.0|16.0|4.558|216.205|2020-08-27|Comedy|False|10.29547619047619
425134|10000000.0|44404063.5|How to Be a Latin Lover|20.0|3.0|8.655|275.371|2017-03-06|Comedy|False|13.76855
425148|5500000.0|39422608.5|Show Dogs|21.0|14.0|15.42|182.64|2018-05-18|Adventure|False|8.697142857142856
425316|10000.0|15000.0|Arante Mulla Kochu Mulla|12.0|5.0|1.4|33.433|1984-10-08|Drama|False|2.7860833333333335
425336|4667008.0|17535962.0|Loving Pablo|79.0|130.0|3.164|253.509|2017-10-12|Crime|False|3.208974683544304
425505|30000000.0|10203338.5|Kin|48.0|177.0|0.98|316.198|2018-08-29|Science Fiction|False|6.587458333333333
425909|75000000.0|193877664.5|Ghostbusters: Afterlife|38.0|71.0|4.911|493.216|2021-11-11|Fantasy|True|12.979368421052632
425942|4000000.0|1440000.0|Black Snow|10.0|14.0|0.98|60.261997|2017-01-19|Mystery|False|6.0261997
426030|7154497.0|15500000.0|Finding Your Feet|19.0|36.0|1.869|123.401|2017-12-26|Comedy|False|6.49478947368421
426107|110600.0|52400.0|Alive|5.0|1.0|1.4|7.2720003|2016-11-23|Drama|False|1.45440006
426230|10000000.0|248370.0|Band Aid|24.0|32.0|7.214|212.048|2017-06-02|Comedy|False|8.835333333333333
426256|1000000.0|1471090.0|Patti Cake$|17.0|34.0|1.62|96.61|2017-08-18|Drama|False|5.682941176470588
426330|300000.0|3000.0|Madam Hurricane|1.0|2.0|1.932|0.6|2017-06-23|Drama|False|0.6
426338|3144622.0|2963886.0|Holy Camp!|23.0|17.0|1.9|111.441|2017-09-29|Comedy|False|4.845260869565218
426426|15000000.0|1140769.0|Roma|20.0|51.0|8.742|33.3|2018-08-25|Drama|False|1.6649999999999998
426543|126450000.0|114773473.0|The Nutcracker and the Four Realms|36.0|39.0|13.413|267.98|2018-10-26|Fantasy|False|7.443888888888889
426558|6500000.0|6900000.0|Force 2|9.0|52.0|0.84|31.914|2016-11-18|Action|True|3.5460000000000003
426563|42000000.0|41194699.0|Holmes & Watson|91.0|35.0|8.093|467.315|2018-12-25|Mystery|False|5.1353296703296705
426613|900000.0|2019874.0|The Miseducation of Cameron Post|57.0|97.0|3.711|237.301|2018-07-18|Drama|False|4.163175438596491
427008|670000.0|11378898.0|The Mountain II|14.0|11.0|1.96|66.314|2016-11-04|War|True|4.736714285714285
427036|100000.0|200.0|A Family On Edge|39.0|25.0|0.6|25.368|2015-12-22|Adventure|False|0.6504615384615384
427214|13000000.0|2394619.0|The Happy Prince|54.0|69.0|9.72|190.326|2018-04-12|Drama|False|3.524555555555555
427641|120000000.0|427096583.5|Rampage|67.0|182.0|3.382|367.428|2018-04-12|Action|False|5.484
427900|13500000.0|32178579.0|Home Again|36.0|21.0|2.089|218.661|2017-09-07|Comedy|False|6.073916666666666
428078|100000000.0|84576472.0|Mortal Engines|56.0|287.0|0.865|274.543|2018-11-27|Adventure|False|4.902553571428571
428272|87000.0|17978.0|My Killer|12.0|10.0|2.213|11.54|2016-02-18|Mystery|False|0.9616666666666666
428449|100000.0|1929659.0|A Ghost Story|18.0|34.0|4.941|76.509|2017-04-24|Drama|False|4.2505
428495|4250000.0|81089.0|The Nile Hilton Incident|19.0|22.0|5.005|42.761|2017-06-19|Thriller|False|2.250578947368421
428642|1500000.0|7800000.0|Ezra|17.0|26.0|0.84|56.645|2017-02-10|Horror|False|3.3320588235294117
428658|9400000.0|9600000.0|The Great Father|24.0|23.0|1.286|53.564|2017-03-30|Action|False|2.2318333333333333
428741|2400000.0|1100000.0|1971: Beyond Borders|27.0|15.0|2.744|67.414|2017-04-07|Drama|True|2.496814814814815
428836|12000000.0|242115.0|Ophelia|22.0|28.0|3.009|175.382|2019-06-28|Romance|False|7.971909090909091
428868|1500000.0|650000.0|Lulu the Movie|10.0|5.0|3.127|25.074|2016-11-24|Comedy|False|2.5074
429189|25000000.0|15366466.0|Wonder Wheel|32.0|128.0|18.14|220.147|2017-12-01|Drama|False|6.87959375
429197|60000000.0|73483635.0|Vice|65.0|141.0|13.359|529.892|2018-12-25|Drama|False|8.152184615384616
429300|35000000.0|31063595.5|Adrift|12.0|163.0|9.069|66.876|2018-05-31|Thriller|False|5.573
